id,user_id,scenario_type,input_type,input_state,event_datetime
0,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:42:45.785"
1,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:42:45.887"
2,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:42:46.276"
3,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:42:47.28"
4,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:42:49.236"
5,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:42:49.365"
6,"ALE","S1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-21 16:42:50.404"
7,"ALE","S1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-21 16:42:50.553"
8,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:2.969"
9,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:3.20"
10,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:3.324"
11,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:3.451"
12,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:3.783"
13,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:3.910"
14,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:4.447"
15,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:4.620"
16,"ALE","S1_BasicMechanics","IA_Grab_Left","started","2024-10-21 16:43:5.971"
17,"ALE","S1_BasicMechanics","IA_Grab_Left","completed","2024-10-21 16:43:6.312"
18,"ALE","S1_BasicMechanics","IA_Grab_Left","started","2024-10-21 16:43:6.672"
19,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:7.558"
20,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:7.784"
21,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:9.133"
22,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:9.184"
23,"ALE","S1_BasicMechanics","IA_Grab_Left","completed","2024-10-21 16:43:10.14"
24,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:10.975"
25,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:11.2"
26,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:11.260"
27,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:11.290"
28,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:11.701"
29,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:11.805"
30,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:13.410"
31,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:13.570"
32,"ALE","S1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-21 16:43:15.428"
33,"ALE","S1_BasicMechanics","IA_Grab_Right","started","2024-10-21 16:43:15.795"
34,"ALE","S1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-21 16:43:16.230"
35,"ALE","S1_BasicMechanics","IA_Grab_Right","completed","2024-10-21 16:43:16.337"
36,"ALE","S1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-21 16:43:17.854"
37,"ALE","S1_BasicMechanics","IA_Grab_Right","started","2024-10-21 16:43:17.964"
38,"ALE","S1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-21 16:43:18.504"
39,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:19.251"
40,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:19.434"
41,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:20.194"
42,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:20.346"
43,"ALE","S1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:43:21.691"
44,"ALE","S1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:43:21.800"
45,"ALE","S1_BasicMechanics","IA_Grab_Left","started","2024-10-21 16:43:24.318"
