id,user_id,scenario_type,input_type,input_state,event_datetime
0,"ALE","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-21 16:41:2.614"
1,"ALE","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-21 16:41:2.711"
2,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:4.699"
3,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:4.838"
4,"ALE","T1_BasicMechanics","IA_Move_Left","started","2024-10-21 16:41:5.154"
5,"ALE","T1_BasicMechanics","IA_Move_Left","completed","2024-10-21 16:41:5.318"
6,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:5.699"
7,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:5.807"
8,"ALE","T1_BasicMechanics","IA_Move_Left","started","2024-10-21 16:41:6.201"
9,"ALE","T1_BasicMechanics","IA_Move_Left","completed","2024-10-21 16:41:6.365"
10,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:6.728"
11,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:6.834"
12,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:8.877"
13,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:9.28"
14,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:9.663"
15,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:9.817"
16,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:10.428"
17,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:10.553"
18,"ALE","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-21 16:41:13.373"
19,"ALE","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-21 16:41:13.430"
20,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:14.918"
21,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:15.58"
22,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:15.515"
23,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:15.667"
24,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:16.709"
25,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:16.846"
26,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:17.304"
27,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:17.443"
28,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:18.695"
29,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:18.875"
30,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:20.794"
31,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:20.918"
32,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:21.917"
33,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:22.28"
34,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:22.775"
35,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:22.885"
36,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:23.245"
37,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:23.344"
38,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:23.729"
39,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:23.887"
40,"ALE","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-21 16:41:25.970"
41,"ALE","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-21 16:41:25.997"
42,"ALE","T1_BasicMechanics","IA_Grab_Right","started","2024-10-21 16:41:28.179"
43,"ALE","T1_BasicMechanics","IA_Grab_Right","completed","2024-10-21 16:41:29.375"
44,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:30.57"
45,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:30.221"
46,"ALE","T1_BasicMechanics","IA_Grab_Left","started","2024-10-21 16:41:31.235"
47,"ALE","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-21 16:41:32.261"
48,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:32.700"
49,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:33.109"
50,"ALE","T1_BasicMechanics","IA_Grab_Right","started","2024-10-21 16:41:34.81"
51,"ALE","T1_BasicMechanics","IA_Grab_Right","completed","2024-10-21 16:41:34.925"
52,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:35.457"
53,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:35.568"
54,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:36.801"
55,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:36.953"
56,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:37.399"
57,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:37.537"
58,"ALE","T1_BasicMechanics","IA_Move_Right","started","2024-10-21 16:41:39.125"
59,"ALE","T1_BasicMechanics","IA_Move_Right","completed","2024-10-21 16:41:39.248"
60,"ALE","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-21 16:41:41.82"
61,"ALE","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-21 16:41:41.137"
